Product_ID,Product_Name,Category,  Unit_Price  ,Stock_Quantity,Stock_Level,Reorder_Point,Lead_Time_Days,Last_Restock_Date,Supplier_ID,Warehouse_Location,Min_Order_Quantity,Status,Entry_Date,Country,Latitude,Longitude
SKU003966,Product_3966,Books,786.99,139,Low,70,25,21/5/2025,SUP034,AISLE-17-SHELF-43,27,In Stock,4/3/2025,Netherlands,53.113,5.6151
SKU000476,Product_476,Office Supplies,257.22,364,Mid,78,27,13/12/2025,SUP044,AISLE-17-SHELF-44,22,In Stock,3/1/2025,Belgium,50.5892,2.6602
SKU001108,Product_1108,Office Supplies,456.14,34,Low,18,10,26/9/2024,SUP017,AISLE-17-SHELF-44,22,In Stock,11/8/2024,Netherlands,52.6698,4.2498
SKU002223,Product_2223,Sports,448.85,472,Mid,98,26,18/1/2025,SUP011,AISLE-17-SHELF-44,11,In Stock,16/3/2024,Italy,37.157,13.0608
SKU002422,Product_2422,Sports,282.13,677,Mid,16,15,25/7/2024,SUP004,AISLE-17-SHELF-44,23,In Stock,21/12/2023,Belgium,50.2046,3.6659
SKU002956,Product_2956,Toys,908.84,420,Mid,40,9,6/1/2025,SUP034,AISLE-17-SHELF-44,43,In Stock,26/9/2024,Germany,52.092,11.1764
SKU003443,Product_3443,Toys,253.67,177,Low,85,6,7/5/2023,SUP023,AISLE-17-SHELF-44,47,In Stock,4/4/2023,Belgium,50.6117,4.0801
SKU004302,Product_4302,Electronics,248.56,653,Mid,95,17,10/1/2024,SUP048,AISLE-17-SHELF-44,11,Out of Stock,18/4/2023,Poland,52.7673,18.7775
SKU004659,Product_4659,Sports,652.73,648,Mid,44,26,30/11/2024,SUP044,AISLE-17-SHELF-44,11,In Stock,20/10/2024,Spain,37.7761,-8.0538
SKU004735,Product_4735,Books,657.55,105,Low,16,6,18/11/2024,SUP042,AISLE-17-SHELF-44,45,In Stock,23/11/2023,United Kingdom,51.7338,-3.7438
SKU001464,Product_1464,Clothing,292.52,46,Low,70,28,21/8/2023,SUP007,AISLE-17-SHELF-45,36,In Stock,20/8/2023,Belgium,51.2557,4.6428
SKU001796,Product_1796,Clothing,79.61,267,Low,11,6,22/9/2023,SUP032,AISLE-17-SHELF-45,6,Out of Stock,10/6/2023,Sweden,66.6798,19.0694
SKU002372,Product_2372,Sports,811.33,168,Low,67,2,19/7/2025,SUP022,AISLE-17-SHELF-45,27,In Stock,6/9/2024,Poland,50.6678,15.7032
SKU004141,Product_4141,Electronics,836.15,319,Mid,31,16,9/8/2023,SUP043,AISLE-17-SHELF-46,15,In Stock,11/6/2023,Germany,51.9963,14.4992
SKU001805,Product_1805,Toys,293.41,154,Low,72,27,13/9/2024,SUP028,AISLE-17-SHELF-47,31,In Stock,29/1/2024,Netherlands,53.0886,6.3091
SKU004051,Product_4051,Home & Garden,547.45,804,High,66,16,13/5/2025,SUP037,AISLE-17-SHELF-47,41,In Stock,28/10/2024,Austria,48.7399,9.8834
SKU000313,Product_313,Home & Garden,356.80,493,Mid,39,16,15/5/2024,SUP011,AISLE-17-SHELF-48,11,Out of Stock,23/9/2023,Sweden,59.077,23.0448
SKU001003,Product_1003,Office Supplies,679.61,274,Low,20,2,24/9/2023,SUP013,AISLE-17-SHELF-48,29,In Stock,18/9/2023,Spain,42.7075,-6.6158
SKU001371,Product_1371,Toys,33.87,649,Mid,23,25,1/7/2024,SUP019,AISLE-17-SHELF-48,18,In Stock,27/3/2024,Sweden,67.5618,16.889
SKU002047,Product_2047,Office Supplies,951.12,223,Low,54,27,31/10/2023,SUP034,AISLE-17-SHELF-48,39,In Stock,5/9/2023,France,43.6491,0.34
SKU002821,Product_2821,Books,818.88,498,Mid,13,20,6/8/2024,SUP041,AISLE-17-SHELF-48,23,In Stock,24/7/2024,Belgium,50.706,5.6319
SKU002827,Product_2827,Home & Garden,815.76,907,High,96,13,24/5/2025,SUP010,AISLE-17-SHELF-48,9,In Stock,18/8/2024,Sweden,62.641,17.798
SKU004942,Product_4942,Electronics,619.41,96,Low,37,28,22/11/2024,SUP001,AISLE-17-SHELF-48,6,In Stock,27/5/2024,Austria,47.4737,10.5737
SKU000217,Product_217,Office Supplies,287.32,583,Mid,72,22,24/10/2025,SUP029,AISLE-17-SHELF-49,18,Out of Stock,29/12/2024,Belgium,49.9156,4.792
SKU001817,Product_1817,Electronics,359.85,233,Low,29,22,4/7/2024,SUP015,AISLE-17-SHELF-49,41,In Stock,8/4/2024,United Kingdom,54.9766,-7.7905
SKU001881,Product_1881,Books,270.95,814,High,70,11,1/5/2025,SUP013,AISLE-17-SHELF-49,10,In Stock,24/1/2025,Austria,47.9669,13.808
SKU003114,Product_3114,Toys,497.96,199,Low,67,12,9/11/2025,SUP036,AISLE-17-SHELF-49,49,In Stock,31/12/2024,Sweden,67.2779,19.3657
SKU003985,Product_3985,Clothing,645.28,897,High,96,28,29/6/2024,SUP003,AISLE-17-SHELF-49,45,In Stock,12/10/2023,Sweden,62.8419,16.6302
SKU004413,Product_4413,Toys,903.88,256,Low,78,12,14/6/2024,SUP026,AISLE-17-SHELF-49,5,In Stock,4/11/2023,Belgium,49.927,3.6366
SKU004718,Product_4718,Clothing,404.56,762,High,14,14,8/10/2023,SUP045,AISLE-17-SHELF-49,31,In Stock,25/6/2023,France,50.1477,-1.0712
SKU000503,Product_503,Sports,207.16,584,Mid,78,29,15/8/2025,SUP013,AISLE-17-SHELF-50,22,In Stock,11/12/2024,Germany,51.5218,11.2137
SKU000733,Product_733,Sports,442.84,286,Low,20,11,17/11/2024,SUP049,AISLE-17-SHELF-50,19,In Stock,4/9/2024,Italy,39.7845,15.1276
SKU001713,Product_1713,Office Supplies,195.80,4,Low,69,23,2/5/2025,SUP024,AISLE-17-SHELF-50,39,In Stock,18/1/2025,Italy,38.5742,14.3723
SKU001977,Product_1977,Electronics,673.49,784,High,82,26,11/12/2024,SUP023,AISLE-17-SHELF-50,33,In Stock,22/11/2024,Netherlands,51.7335,3.9685
SKU000216,Product_216,Home & Garden,572.37,488,Mid,14,15,11/3/2024,SUP011,AISLE-18-SHELF-01,18,In Stock,16/6/2023,Germany,47.6874,11.5195
SKU004939,Product_4939,Electronics,837.91,365,Mid,93,6,19/12/2024,SUP005,AISLE-18-SHELF-01,43,In Stock,7/11/2024,France,46.4697,-1.7566
SKU000804,Product_804,Home & Garden,35.60,359,Mid,55,18,21/10/2024,SUP044,AISLE-18-SHELF-02,20,In Stock,7/8/2024,Austria,46.6666,9.5918
SKU001098,Product_1098,Books,848.74,57,Low,54,10,19/3/2025,SUP016,AISLE-18-SHELF-02,22,In Stock,27/6/2024,Germany,48.8125,14.9986
SKU001763,Product_1763,Office Supplies,167.29,790,High,70,21,26/2/2025,SUP037,AISLE-18-SHELF-02,41,Out of Stock,19/2/2025,Spain,41.1308,2.7848
SKU001917,Product_1917,Toys,450.74,118,Low,25,3,26/4/2024,SUP045,AISLE-18-SHELF-02,27,In Stock,23/12/2023,Spain,39.1607,-7.7184
SKU002284,Product_2284,Electronics,125.92,430,Mid,40,1,28/4/2024,SUP039,AISLE-18-SHELF-02,40,In Stock,3/11/2023,Austria,48.4593,11.7541
SKU004219,Product_4219,Electronics,320.56,272,Low,43,15,15/8/2024,SUP049,AISLE-18-SHELF-02,46,In Stock,24/11/2023,Italy,36.7639,10.3877
SKU000008,Product_8,Books,899.35,873,High,14,23,27/8/2023,SUP029,AISLE-18-SHELF-03,45,In Stock,3/4/2023,Netherlands,51.7113,6.4311
SKU000545,Product_545,Toys,192.85,350,Mid,94,19,25/8/2024,SUP027,AISLE-18-SHELF-03,9,Out of Stock,13/3/2024,Sweden,66.7261,16.0517
SKU001861,Product_1861,Clothing,946.99,479,Mid,63,20,13/8/2024,SUP021,AISLE-18-SHELF-03,41,In Stock,15/9/2023,Sweden,57.2615,19.4811
SKU001996,Product_1996,Electronics,411.65,784,High,76,18,13/3/2024,SUP014,AISLE-18-SHELF-03,36,In Stock,30/12/2023,Italy,39.7256,14.4512
SKU002909,Product_2909,Home & Garden,392.70,530,Mid,18,14,10/12/2025,SUP001,AISLE-18-SHELF-03,25,In Stock,14/2/2025,Germany,49.5298,13.888
SKU003909,Product_3909,Electronics,475.89,189,Low,52,6,2/2/2024,SUP019,AISLE-18-SHELF-03,34,In Stock,15/5/2023,United Kingdom,54.8146,-0.0355
SKU004361,Product_4361,Toys,307.23,665,Mid,49,25,1/6/2024,SUP021,AISLE-18-SHELF-03,31,In Stock,14/1/2024,Spain,40.0955,-8.2494
SKU004756,Product_4756,Books,409.42,579,Mid,44,18,22/10/2023,SUP041,AISLE-18-SHELF-03,38,In Stock,8/4/2023,Germany,52.5233,8.8161
SKU001668,Product_1668,Books,997.05,671,Mid,91,17,29/5/2023,SUP049,AISLE-18-SHELF-04,16,In Stock,22/3/2023,Netherlands,51.3086,3.5194
SKU002375,Product_2375,Toys,289.13,712,High,76,15,17/6/2025,SUP039,AISLE-18-SHELF-04,45,In Stock,1/3/2025,Netherlands,52.4671,6.2666
SKU002483,Product_2483,Office Supplies,106.48,672,Mid,23,3,11/8/2024,SUP025,AISLE-18-SHELF-04,18,In Stock,19/2/2024,United Kingdom,55.5174,-1.6543
SKU002753,Product_2753,Toys,143.81,52,Low,61,22,4/1/2025,SUP020,AISLE-18-SHELF-04,13,Out of Stock,11/5/2024,Netherlands,53.3664,7.1236
SKU004172,Product_4172,Sports,159.45,895,High,16,17,1/3/2024,SUP005,AISLE-18-SHELF-04,14,In Stock,3/6/2023,Poland,54.645,17.6
SKU001127,Product_1127,Sports,311.71,152,Low,70,10,22/4/2025,SUP029,AISLE-18-SHELF-05,31,In Stock,9/3/2025,France,46.757,7.9213
SKU001747,Product_1747,Clothing,127.57,869,High,55,24,9/12/2024,SUP042,AISLE-18-SHELF-05,27,In Stock,1/8/2024,Belgium,51.3667,5.8491
SKU001933,Product_1933,Clothing,153.57,835,High,15,11,20/11/2024,SUP016,AISLE-18-SHELF-05,19,In Stock,6/8/2024,Germany,47.4103,11.131
SKU002119,Product_2119,Toys,579.10,568,Mid,44,6,7/2/2025,SUP039,AISLE-18-SHELF-06,29,In Stock,27/10/2024,Italy,37.7659,11.8689
SKU003051,Product_3051,Sports,517.62,504,Mid,34,20,23/8/2024,SUP014,AISLE-18-SHELF-06,32,In Stock,19/9/2023,Spain,38.3602,-5.9134
SKU004663,Product_4663,Books,298.80,202,Low,62,12,10/6/2024,SUP006,AISLE-18-SHELF-06,25,In Stock,1/6/2024,Spain,41.2553,2.3892
SKU004761,Product_4761,Clothing,360.37,869,High,74,2,29/8/2024,SUP037,AISLE-18-SHELF-06,33,Out of Stock,28/7/2024,United Kingdom,58.403,1.538
SKU004857,Product_4857,Electronics,426.46,904,High,40,18,27/8/2024,SUP012,AISLE-18-SHELF-06,48,In Stock,20/5/2024,Austria,48.836,9.5087
SKU001242,Product_1242,Toys,701.75,700,Mid,24,16,30/6/2025,SUP012,AISLE-18-SHELF-07,34,In Stock,6/10/2024,United Kingdom,56.3026,-1.9013
SKU002132,Product_2132,Clothing,702.61,696,Mid,75,4,15/8/2023,SUP014,AISLE-18-SHELF-07,25,In Stock,5/8/2023,Sweden,58.2004,17.6197
SKU002615,Product_2615,Home & Garden,380.36,482,Mid,19,2,27/4/2025,SUP049,AISLE-18-SHELF-07,11,In Stock,20/12/2024,Poland,51.9084,19.3083
SKU003635,Product_3635,Office Supplies,317.33,221,Low,42,29,21/7/2024,SUP048,AISLE-18-SHELF-07,17,In Stock,20/11/2023,United Kingdom,51.7308,-4.9615
SKU004754,Product_4754,Books,345.39,557,Mid,24,27,17/9/2023,SUP037,AISLE-18-SHELF-07,42,Out of Stock,14/5/2023,Sweden,64.2276,18.3613
SKU001617,Product_1617,Office Supplies,291.50,742,High,93,3,28/8/2025,SUP034,AISLE-18-SHELF-08,5,Out of Stock,17/2/2025,Sweden,63.0499,12.0582
SKU001870,Product_1870,Office Supplies,592.28,768,High,56,19,28/5/2023,SUP047,AISLE-18-SHELF-08,24,In Stock,27/4/2023,Germany,51.5854,10.5996
SKU002123,Product_2123,Home & Garden,647.86,461,Mid,58,20,29/3/2025,SUP028,AISLE-18-SHELF-08,10,In Stock,25/2/2025,United Kingdom,55.7114,-0.8959
SKU002987,Product_2987,Office Supplies,285.13,308,Mid,63,7,4/6/2024,SUP044,AISLE-18-SHELF-08,36,In Stock,14/2/2024,Italy,40.1363,13.3572
SKU003649,Product_3649,Clothing,559.49,158,Low,45,22,5/12/2024,SUP015,AISLE-18-SHELF-08,46,In Stock,28/12/2023,Italy,45.558,9.623
SKU003676,Product_3676,Sports,951.26,748,High,39,6,26/3/2025,SUP010,AISLE-18-SHELF-08,26,In Stock,12/8/2024,Poland,53.8864,20.0664
SKU004279,Product_4279,Office Supplies,628.92,894,High,54,9,1/10/2025,SUP019,AISLE-18-SHELF-08,30,In Stock,23/11/2024,Poland,54.7519,17.1247
SKU003305,Product_3305,Sports,118.57,546,Mid,15,28,23/4/2024,SUP008,AISLE-18-SHELF-09,16,In Stock,8/8/2023,Sweden,61.0594,23.7135
SKU000223,Product_223,Electronics,470.66,156,Low,76,23,3/12/2024,SUP020,AISLE-18-SHELF-10,11,In Stock,29/12/2023,Sweden,65.3774,17.5173
SKU000487,Product_487,Sports,566.61,447,Mid,55,17,1/7/2025,SUP025,AISLE-18-SHELF-10,25,In Stock,7/8/2024,Germany,53.4226,8.627
SKU001411,Product_1411,Home & Garden,999.70,899,High,67,17,21/3/2024,SUP031,AISLE-18-SHELF-10,22,Out of Stock,1/6/2023,Austria,48.8329,14.1016
SKU002744,Product_2744,Sports,69.09,244,Low,45,15,3/1/2025,SUP037,AISLE-18-SHELF-10,14,In Stock,3/7/2024,United Kingdom,56.5262,-7.1363
SKU004047,Product_4047,Toys,219.77,462,Mid,88,23,27/2/2024,SUP003,AISLE-18-SHELF-10,44,In Stock,11/5/2023,Netherlands,52.8127,5.7733
SKU004943,Product_4943,Toys,997.43,70,Low,75,16,22/5/2025,SUP017,AISLE-18-SHELF-10,11,Out of Stock,3/9/2024,Austria,47.7189,14.6207
SKU001174,Product_1174,Sports,863.37,90,Low,80,8,29/7/2024,SUP021,AISLE-18-SHELF-11,7,In Stock,4/2/2024,France,49.1965,6.9486
SKU001596,Product_1596,Clothing,131.42,624,Mid,59,18,19/1/2025,SUP029,AISLE-18-SHELF-11,21,Out of Stock,6/11/2024,Germany,48.4015,8.2184
SKU001997,Product_1997,Home & Garden,95.75,253,Low,38,11,15/5/2023,SUP032,AISLE-18-SHELF-11,25,Out of Stock,15/4/2023,Netherlands,51.1699,5.9788
SKU002666,Product_2666,Electronics,980.04,831,High,40,4,17/8/2024,SUP024,AISLE-18-SHELF-11,19,In Stock,3/6/2024,Belgium,49.8565,6.028
SKU003404,Product_3404,Electronics,113.33,714,High,59,28,15/12/2023,SUP007,AISLE-18-SHELF-11,16,In Stock,1/8/2023,Italy,42.8496,14.4288
SKU004510,Product_4510,Sports,730.99,18,Low,75,13,23/11/2024,SUP039,AISLE-18-SHELF-11,41,In Stock,3/2/2024,Germany,53.103,14.6379
SKU000177,Product_177,Toys,960.95,758,High,23,29,27/8/2023,SUP017,AISLE-18-SHELF-12,42,In Stock,8/8/2023,Germany,50.8425,9.953
SKU003352,Product_3352,Electronics,388.47,69,Low,52,9,2/4/2024,SUP029,AISLE-18-SHELF-12,31,In Stock,8/4/2023,Italy,37.9965,6.8662
SKU003408,Product_3408,Office Supplies,635.84,408,Mid,92,20,12/6/2024,SUP034,AISLE-18-SHELF-12,26,In Stock,25/11/2023,Spain,38.7798,-6.0725
SKU004875,Product_4875,Electronics,906.52,729,High,79,28,27/1/2024,SUP006,AISLE-18-SHELF-12,43,In Stock,15/1/2024,Netherlands,51.7832,5.053
SKU000308,Product_308,Books,655.49,93,Low,16,21,8/9/2023,SUP048,AISLE-18-SHELF-13,36,In Stock,4/7/2023,United Kingdom,57.8486,-5.5258
SKU000388,Product_388,Office Supplies,668.34,763,High,23,4,16/3/2024,SUP046,AISLE-18-SHELF-13,22,In Stock,10/6/2023,Austria,48.8805,10.4385
SKU000607,Product_607,Electronics,496.12,552,Mid,68,8,19/1/2024,SUP021,AISLE-18-SHELF-13,8,In Stock,14/8/2023,Austria,48.3263,13.6778
SKU002209,Product_2209,Office Supplies,985.91,151,Low,50,20,28/3/2025,SUP031,AISLE-18-SHELF-13,33,In Stock,13/4/2024,Austria,48.3793,16.8554
SKU002494,Product_2494,Sports,97.16,25,Low,79,9,18/3/2025,SUP008,AISLE-18-SHELF-13,40,In Stock,3/7/2024,United Kingdom,55.2848,-4.4648
SKU000913,Product_913,Office Supplies,844.60,848,High,15,20,23/3/2024,SUP025,AISLE-18-SHELF-14,11,In Stock,27/12/2023,Poland,49.3665,20.2114
SKU001011,Product_1011,Electronics,420.14,571,Mid,71,21,19/8/2024,SUP036,AISLE-18-SHELF-14,41,In Stock,16/1/2024,Austria,48.1401,15.7756
SKU001100,Product_1100,Clothing,266.17,691,Mid,70,8,4/12/2023,SUP021,AISLE-18-SHELF-14,31,In Stock,16/4/2023,Netherlands,51.1814,6.8904
SKU001360,Product_1360,Clothing,809.53,24,Low,92,9,1/6/2024,SUP025,AISLE-18-SHELF-14,14,In Stock,27/6/2023,Germany,48.4701,12.3187
SKU002976,Product_2976,Electronics,445.77,102,Low,92,16,6/2/2025,SUP033,AISLE-18-SHELF-14,13,In Stock,25/7/2024,Italy,46.1935,12.1964
SKU003143,Product_3143,Sports,645.53,997,High,60,22,11/6/2024,SUP028,AISLE-18-SHELF-14,49,In Stock,6/6/2024,Italy,41.3866,15.511
SKU004009,Product_4009,Toys,478.49,946,High,89,14,6/5/2024,SUP013,AISLE-18-SHELF-14,21,In Stock,18/2/2024,Poland,54.0703,16.7344
SKU004347,Product_4347,Home & Garden,155.03,911,High,53,24,12/10/2023,SUP032,AISLE-18-SHELF-14,36,In Stock,13/8/2023,Belgium,50.933,3.3877
SKU000341,Product_341,Books,181.17,785,High,30,6,5/4/2024,SUP028,AISLE-18-SHELF-15,12,In Stock,19/4/2023,Netherlands,51.7444,6.6637
SKU001188,Product_1188,Office Supplies,711.82,733,High,80,23,14/12/2023,SUP039,AISLE-18-SHELF-15,20,In Stock,2/8/2023,France,43.1884,3.7532
SKU001611,Product_1611,Toys,78.77,103,Low,25,26,22/9/2023,SUP035,AISLE-18-SHELF-15,32,In Stock,27/3/2023,Belgium,49.7023,2.5442
SKU003541,Product_3541,Sports,827.31,866,High,32,4,1/11/2024,SUP023,AISLE-18-SHELF-15,42,In Stock,20/5/2024,France,48.5843,-1.9326
SKU004485,Product_4485,Toys,505.43,303,Mid,37,6,28/3/2024,SUP002,AISLE-18-SHELF-15,38,In Stock,29/1/2024,Italy,42.7885,13.3564
SKU004791,Product_4791,Electronics,862.64,496,Mid,56,16,4/7/2024,SUP035,AISLE-18-SHELF-15,36,In Stock,5/4/2024,Germany,54.8633,9.5438
SKU000701,Product_701,Books,776.07,764,High,17,3,21/4/2024,SUP035,AISLE-18-SHELF-16,31,Out of Stock,24/3/2024,Netherlands,51.5087,5.5667
SKU001462,Product_1462,Toys,384.74,150,Low,19,27,21/3/2025,SUP007,AISLE-18-SHELF-16,32,In Stock,23/8/2024,Belgium,51.1244,5.8775
SKU003319,Product_3319,Books,61.09,612,Mid,38,10,10/11/2024,SUP002,AISLE-18-SHELF-16,6,In Stock,7/7/2024,United Kingdom,55.9059,0.2757
SKU004883,Product_4883,Electronics,287.66,537,Mid,39,23,22/12/2023,SUP027,AISLE-18-SHELF-16,23,In Stock,6/11/2023,United Kingdom,58.1518,-6.784
SKU001815,Product_1815,Home & Garden,452.09,162,Low,80,5,20/9/2024,SUP022,AISLE-18-SHELF-17,39,In Stock,4/10/2023,Belgium,50.2458,3.0677
SKU003243,Product_3243,Office Supplies,997.77,355,Mid,14,18,10/6/2025,SUP028,AISLE-18-SHELF-17,23,Out of Stock,6/3/2025,Belgium,50.0047,4.1173
SKU004372,Product_4372,Office Supplies,857.08,910,High,13,8,13/11/2024,SUP017,AISLE-18-SHELF-17,16,In Stock,17/1/2024,Netherlands,50.8152,3.4162
SKU004565,Product_4565,Office Supplies,318.46,861,High,60,28,13/6/2024,SUP045,AISLE-18-SHELF-17,42,In Stock,5/2/2024,France,42.9733,7.5551
SKU004785,Product_4785,Sports,254.35,421,Mid,78,22,26/11/2023,SUP003,AISLE-18-SHELF-17,26,In Stock,22/9/2023,Sweden,68.4638,14.1171
SKU000028,Product_28,Office Supplies,600.48,451,Mid,55,16,20/11/2024,SUP048,AISLE-18-SHELF-18,37,In Stock,31/12/2023,Italy,39.5288,8.1372
SKU000996,Product_996,Toys,103.20,337,Mid,65,5,24/10/2025,SUP042,AISLE-18-SHELF-18,37,In Stock,20/2/2025,Austria,46.5287,14.1151
SKU001423,Product_1423,Office Supplies,101.70,361,Mid,63,21,24/6/2025,SUP018,AISLE-18-SHELF-18,37,In Stock,8/11/2024,Sweden,65.225,20.8627
SKU002217,Product_2217,Office Supplies,421.43,120,Low,95,18,4/8/2025,SUP046,AISLE-18-SHELF-18,14,In Stock,7/2/2025,United Kingdom,50.1673,-1.0725
SKU004717,Product_4717,Home & Garden,30.42,363,Mid,19,4,16/7/2024,SUP004,AISLE-18-SHELF-18,24,In Stock,15/10/2023,Sweden,63.0312,13.7708
SKU000253,Product_253,Office Supplies,427.11,730,High,26,13,3/8/2025,SUP017,AISLE-18-SHELF-19,21,Out of Stock,27/8/2024,Poland,50.06,17.2905
SKU001170,Product_1170,Home & Garden,736.48,286,Low,16,5,18/10/2024,SUP019,AISLE-18-SHELF-19,16,Out of Stock,20/10/2023,Austria,46.7268,12.6911
SKU001524,Product_1524,Home & Garden,816.44,613,Mid,35,10,29/9/2024,SUP017,AISLE-18-SHELF-19,9,In Stock,10/10/2023,Italy,46.3941,7.5321
SKU003353,Product_3353,Books,383.34,153,Low,93,4,10/3/2024,SUP006,AISLE-18-SHELF-19,39,Out of Stock,17/4/2023,Sweden,55.9873,14.5541
SKU003613,Product_3613,Home & Garden,407.15,581,Mid,54,20,20/10/2023,SUP047,AISLE-18-SHELF-19,5,In Stock,5/8/2023,Austria,46.665,13.3005
SKU003762,Product_3762,Electronics,710.71,462,Mid,43,13,3/5/2025,SUP039,AISLE-18-SHELF-19,9,In Stock,21/5/2024,Spain,39.1452,-0.3701
SKU004208,Product_4208,Books,388.45,376,Mid,16,28,16/9/2024,SUP039,AISLE-18-SHELF-19,43,Out of Stock,9/12/2023,Spain,38.1067,-4.3558
SKU000146,Product_146,Electronics,48.79,181,Low,92,16,24/2/2024,SUP009,AISLE-18-SHELF-20,29,Out of Stock,7/10/2023,Germany,48.1852,8.2138
SKU003046,Product_3046,Electronics,24.34,731,High,22,14,9/9/2023,SUP032,AISLE-18-SHELF-20,30,Out of Stock,19/8/2023,France,41.9183,-3.5253
SKU004323,Product_4323,Home & Garden,298.95,876,High,20,16,19/12/2024,SUP047,AISLE-18-SHELF-20,25,In Stock,23/10/2024,Austria,47.1093,10.7195
SKU004806,Product_4806,Sports,321.74,503,Mid,68,25,27/5/2025,SUP043,AISLE-18-SHELF-20,36,In Stock,4/1/2025,Austria,47.0418,11.8812
SKU000565,Product_565,Clothing,855.19,262,Low,12,19,26/10/2023,SUP039,AISLE-18-SHELF-21,35,In Stock,30/6/2023,Netherlands,51.2444,3.5491
SKU001534,Product_1534,Toys,118.84,988,High,14,25,8/12/2023,SUP027,AISLE-18-SHELF-21,24,In Stock,17/9/2023,Netherlands,52.5113,5.0552
SKU001601,Product_1601,Sports,107.67,656,Mid,98,2,1/9/2024,SUP024,AISLE-18-SHELF-21,13,In Stock,17/8/2024,Italy,41.4878,9.7546
SKU002597,Product_2597,Clothing,444.17,804,High,21,27,20/10/2023,SUP011,AISLE-18-SHELF-21,48,In Stock,4/7/2023,Germany,53.6214,10.1752
SKU003726,Product_3726,Sports,199.89,609,Mid,59,14,4/2/2024,SUP021,AISLE-18-SHELF-21,8,Out of Stock,25/11/2023,United Kingdom,56.571,-4.2677
SKU001288,Product_1288,Home & Garden,929.90,296,Low,68,20,1/5/2025,SUP021,AISLE-18-SHELF-22,11,In Stock,24/1/2025,United Kingdom,53.8807,-6.5058
SKU002332,Product_2332,Electronics,978.84,356,Mid,85,5,19/9/2024,SUP006,AISLE-18-SHELF-22,39,In Stock,7/8/2024,Sweden,61.9948,23.8565
SKU002334,Product_2334,Sports,473.06,203,Low,47,13,6/3/2024,SUP029,AISLE-18-SHELF-22,25,In Stock,1/12/2023,Poland,54.4005,23.7102
SKU002481,Product_2481,Toys,563.67,244,Low,12,29,2/4/2024,SUP015,AISLE-18-SHELF-22,46,In Stock,11/11/2023,Sweden,58.2567,15.5656
SKU002696,Product_2696,Books,902.02,500,Mid,60,28,26/3/2025,SUP010,AISLE-18-SHELF-22,44,In Stock,9/4/2024,United Kingdom,55.7502,-4.8087
SKU002818,Product_2818,Office Supplies,22.68,527,Mid,29,1,9/5/2024,SUP009,AISLE-18-SHELF-22,17,Out of Stock,28/4/2024,Germany,52.5316,8.5833
SKU003510,Product_3510,Electronics,392.58,81,Low,25,17,30/4/2024,SUP024,AISLE-18-SHELF-22,49,In Stock,13/7/2023,France,46.4139,-2.2753
SKU001841,Product_1841,Books,415.92,696,Mid,68,2,23/2/2025,SUP045,AISLE-18-SHELF-23,34,In Stock,15/1/2025,Austria,47.1581,11.5551
SKU001943,Product_1943,Sports,242.22,156,Low,17,1,28/7/2023,SUP049,AISLE-18-SHELF-23,19,In Stock,26/5/2023,Germany,48.013,10.5645
SKU004309,Product_4309,Books,466.67,946,High,85,3,24/10/2024,SUP038,AISLE-18-SHELF-23,45,In Stock,14/12/2023,Germany,52.6665,14.8759
SKU001793,Product_1793,Toys,460.46,906,High,69,11,3/3/2025,SUP023,AISLE-18-SHELF-24,39,Out of Stock,25/9/2024,France,48.357,4.7695
SKU002443,Product_2443,Clothing,719.98,188,Low,36,22,9/12/2024,SUP007,AISLE-18-SHELF-24,31,In Stock,20/3/2024,Belgium,51.3767,6.0652
SKU002553,Product_2553,Toys,216.18,928,High,22,29,28/3/2025,SUP034,AISLE-18-SHELF-24,5,In Stock,14/3/2025,France,42.8493,-3.2789
SKU003799,Product_3799,Sports,290.38,45,Low,60,12,25/9/2025,SUP017,AISLE-18-SHELF-24,18,Out of Stock,7/11/2024,Sweden,66.5016,21.0418
SKU004252,Product_4252,Toys,399.43,972,High,25,18,23/2/2025,SUP047,AISLE-18-SHELF-24,24,In Stock,18/3/2024,Austria,48.2667,11.8948
SKU001958,Product_1958,Toys,473.32,795,High,78,2,25/8/2023,SUP045,AISLE-18-SHELF-25,23,In Stock,9/7/2023,Austria,48.3043,12.828
SKU004992,Product_4992,Sports,539.69,574,Mid,38,8,24/7/2025,SUP011,AISLE-18-SHELF-25,12,Out of Stock,23/1/2025,Poland,49.5776,18.0675
SKU000044,Product_44,Electronics,647.98,746,High,11,27,8/1/2026,SUP041,AISLE-18-SHELF-26,29,In Stock,2/3/2025,Sweden,64.3008,14.3891
SKU001818,Product_1818,Books,497.18,927,High,80,11,3/5/2025,SUP006,AISLE-18-SHELF-26,27,In Stock,1/7/2024,Poland,52.0585,22.9637
SKU000479,Product_479,Home & Garden,236.39,508,Mid,40,2,11/8/2025,SUP004,AISLE-18-SHELF-27,20,In Stock,29/9/2024,United Kingdom,53.3097,-2.3658
SKU002305,Product_2305,Clothing,915.22,393,Mid,83,7,21/5/2024,SUP039,AISLE-18-SHELF-27,22,In Stock,23/5/2023,Italy,43.2217,7.5463
SKU002444,Product_2444,Toys,484.18,276,Low,91,3,9/1/2024,SUP035,AISLE-18-SHELF-27,45,In Stock,12/9/2023,United Kingdom,54.7085,-4.6379
